Order_No,Time from Pickup to Arrival
Order_No_12924,1367.5453103012987
Order_No_714,1418.0664601403405
Order_No_26967,2241.397209400873
Order_No_9351,1442.1151949961004
Order_No_23039,1718.7783118697644
Order_No_11280,1.0
Order_No_9363,1.0
Order_No_18190,1525.2510098543514
Order_No_9214,1208.019943622232
Order_No_883,866.4240994765132
Order_No_14957,1.0
Order_No_19693,651.6664017515523
Order_No_11609,1610.8494171163854
Order_No_5554,728.0164913655118
Order_No_24830,1.0
Order_No_1674,1569.1045246606027
Order_No_18462,1586.217093955007
Order_No_13134,2135.189023416004
Order_No_10872,2114.7716678462257
Order_No_11254,1858.160816848802
Order_No_27218,836.7251290086571
Order_No_3074,1410.186042791911
Order_No_24581,1530.4493566499093
Order_No_9930,1119.717067504398
Order_No_14433,359.69042315170555
Order_No_25121,1124.5767667488926
Order_No_19846,1270.6635782900066
Order_No_5284,2087.116873750443
Order_No_1684,997.3004562697406
Order_No_10515,2479.021862139476
Order_No_23335,1253.4098418650485
Order_No_1206,2228.641507994829
Order_No_4630,736.6589870840198
Order_No_9571,1417.0843037909451
Order_No_21314,1898.6891041171618
Order_No_9873,1723.6199390054098
Order_No_14184,1735.5695951587406
Order_No_26580,667.5838883640046
Order_No_9087,640.8739540998157
Order_No_26602,680.6005608027626
Order_No_678,1590.5871665503946
Order_No_22791,626.4603217122876
Order_No_9999,155.53563693348588
Order_No_28083,1.0
Order_No_463,391.7066649171848
Order_No_24692,2673.9805028902065
Order_No_12165,984.8700340270588
Order_No_2921,799.7571332341557
Order_No_18053,2125.827128511637
Order_No_28152,2658.1759465544187
Order_No_8653,1539.0700413166578
Order_No_8854,1313.348816584039
Order_No_11532,880.7660182715863
Order_No_4755,1382.2891737942498
Order_No_19480,2601.828788755615
Order_No_19723,1159.330006341721
Order_No_24946,806.5136998089964
Order_No_19377,1112.3262494998437
Order_No_25620,895.7756905112419
Order_No_19290,1180.4024856752167
Order_No_22841,558.1171186882366
Order_No_16907,1357.0741725070786
Order_No_18085,1309.5383417678913
Order_No_9580,1868.9259919605686
Order_No_24616,2119.1654312260603
Order_No_10791,1599.2995434876445
Order_No_7234,870.5748392303012
Order_No_1016,1050.3855975141432
Order_No_15972,1418.3172479002187
Order_No_27393,1554.0755532562998
Order_No_27442,672.3335112048518
Order_No_21361,3007.8602200134283
Order_No_1602,562.0084455777396
Order_No_17424,679.1301460098712
Order_No_22181,1204.533465147464
Order_No_18201,2567.580475675192
Order_No_2425,1820.1623693598467
Order_No_15653,1679.1588605722736
Order_No_21169,2403.8654635676808
Order_No_25313,649.2588245873576
Order_No_3439,2235.4091211503546
Order_No_154,2214.047487784046
Order_No_22134,812.2041655722278
Order_No_19663,1742.384324880608
Order_No_2698,2635.719057126648
Order_No_12663,1986.4456160541738
Order_No_24598,2400.7619010047642
Order_No_6100,791.9835870349342
Order_No_5413,2205.577827187197
Order_No_11152,1777.374110932675
Order_No_21678,606.810038534104
Order_No_21786,1461.4894663994785
Order_No_15005,1627.1311248466172
Order_No_17050,1629.2931875889278
Order_No_16876,2184.2878597138333
Order_No_25342,2376.880464343063
Order_No_6665,2755.977977786308
Order_No_6817,895.2342165162989
Order_No_14546,2424.2572950585527
Order_No_16172,2165.1900328884167
Order_No_6325,1382.3688057266115
Order_No_20650,1957.3008923966845
Order_No_26178,669.1381901498097
Order_No_1027,695.3701458918748
Order_No_15039,1736.2543546771797
Order_No_5245,2218.0667738354628
Order_No_6511,942.9829357974812
Order_No_3629,1420.62347236393
Order_No_26134,822.5080427619977
Order_No_14622,1299.5914069359226
Order_No_7368,1426.1476599795515
Order_No_26672,1103.3348258696296
Order_No_20303,1854.5851360314791
Order_No_3225,3722.136997060829
Order_No_8356,2515.4203770920285
Order_No_17034,1200.8146758002256
Order_No_11169,2994.4390934451008
Order_No_16052,1442.6342084009464
Order_No_26760,2471.017813134365
Order_No_18858,2501.019871733284
Order_No_4689,2490.568006429023
Order_No_1919,301.87169219273534
Order_No_10045,1675.4501170633741
Order_No_2766,2336.1515626586624
Order_No_14533,900.8734227134793
Order_No_17074,1095.4031703843302
Order_No_1047,1870.257480093724
Order_No_22638,1657.7502218761747
Order_No_5263,504.8863332899
Order_No_22502,848.754281176336
Order_No_12910,1007.3118506449628
Order_No_18134,1046.5066927320677
Order_No_24805,2705.8696275905404
Order_No_10399,756.1318185425715
Order_No_7205,1710.2154512169166
Order_No_2577,2001.846725671416
Order_No_10411,2697.584786157373
Order_No_23462,2546.4573399648234
Order_No_3254,2953.634394567904
Order_No_25797,1193.7455980472532
Order_No_12283,1099.626840119463
Order_No_4770,1070.9385659470954
Order_No_14918,1621.9709269273826
Order_No_12454,1409.43586823839
Order_No_6007,1219.391930161335
Order_No_23710,1831.9263153794254
Order_No_7584,1111.568067653594
Order_No_27018,2872.66824018825
Order_No_4094,961.0821009553764
Order_No_19843,863.9832885447687
Order_No_665,2722.069925181429
Order_No_19624,2652.961357031694
Order_No_13780,2628.083202014386
Order_No_25593,2704.6804539451623
Order_No_3958,3040.1320305978297
Order_No_22704,2518.0629265709795
Order_No_28063,2831.8945412401595
Order_No_26576,2279.9052299140985
Order_No_8903,1357.218037491528
Order_No_776,1663.2094410823286
Order_No_23590,2058.439075236538
Order_No_19270,663.5719871468555
Order_No_2862,1354.7638221583566
Order_No_17360,1516.19830567379
Order_No_12253,1441.324222569101
Order_No_15445,1875.3987150382986
Order_No_10312,1141.4536049560502
Order_No_20555,989.364489923808
Order_No_25871,1208.8718575204348
Order_No_1331,1179.7776289994165
Order_No_1736,1992.528121891868
Order_No_24763,1075.2689340176094
Order_No_8715,1315.3343570564755
Order_No_22291,1486.7421964549085
Order_No_24236,1825.6860346551784
Order_No_26064,1573.7006064377201
Order_No_25686,730.8766777933779
Order_No_27577,1507.2408545299552
Order_No_20805,1604.8416951478573
Order_No_12104,1475.6001888178869
Order_No_17251,1498.2452859774346
Order_No_14275,1313.0200951045645
Order_No_13926,2125.2557931866995
Order_No_22080,688.8506634347867
Order_No_21966,1554.634449560408
Order_No_24402,1744.2043464618127
Order_No_16206,1212.980490882628
Order_No_7092,2313.7169839233193
Order_No_7314,990.4741892688706
Order_No_14448,1404.413424142151
Order_No_24872,871.2185026221796
Order_No_19222,1482.585588782065
Order_No_1019,3173.1609179437514
Order_No_8624,318.67434358347964
Order_No_17175,1500.396879004591
Order_No_9143,3529.3941327938664
Order_No_11114,2378.0539136870652
Order_No_5591,1573.4906096867346
Order_No_425,478.72219620411664
Order_No_12666,1168.5563138265952
Order_No_6443,601.8701817123165
Order_No_27684,626.245014196902
Order_No_28006,2543.656108528857
Order_No_4557,698.3540635002955
Order_No_468,1398.6149612382087
Order_No_11666,1164.2112822317085
Order_No_13377,1184.5273697374887
Order_No_11612,1842.9017408440213
Order_No_10340,1259.880899576101
Order_No_1761,612.1414597475467
Order_No_7596,2191.4036654317915
Order_No_6177,1512.0815380852289
Order_No_3176,1359.9109633547778
Order_No_8024,1675.026159802781
Order_No_7184,1598.8471041709217
Order_No_3346,2756.642682506994
Order_No_26501,2538.842074859713
Order_No_10797,2049.376815923315
Order_No_27816,1953.9732157590915
Order_No_11621,1269.5556412936858
Order_No_8529,709.068824146947
Order_No_12313,1557.0659203924588
Order_No_18473,856.5751274684299
Order_No_19650,978.855393387692
Order_No_19442,988.3924345212528
Order_No_784,927.1408164446714
Order_No_18514,683.0749614605975
Order_No_14951,1090.7685324472202
Order_No_10768,945.6729886482937
Order_No_28019,697.6379292828059
Order_No_6515,739.4219613447348
Order_No_2234,1333.2442540309655
Order_No_22519,811.807047846867
Order_No_1268,752.8099632404283
Order_No_7493,836.4980506173688
Order_No_24410,1690.2761806885046
Order_No_26198,1741.7551624942953
Order_No_6113,2021.976122445465
Order_No_16370,819.8393470102602
Order_No_13585,1415.604252255007
Order_No_16484,1385.348933919051
Order_No_14132,1784.8452834460568
Order_No_22083,1597.9513480591504
Order_No_20097,1263.9243314982832
Order_No_21588,1108.9283081381436
Order_No_17296,1334.2647594250247
Order_No_2525,717.4061266176433
Order_No_7457,693.0782907015472
Order_No_390,1846.3504978824292
Order_No_27557,2591.0147438379354
Order_No_2609,942.2705654319581
Order_No_22025,1697.7530765222034
Order_No_27549,2808.281752061041
Order_No_22378,1985.971880603407
Order_No_17437,1764.702369301871
Order_No_20218,1731.8460954254642
Order_No_11399,2670.696547855436
Order_No_4564,1545.4739029492864
Order_No_26379,1348.4852914521707
Order_No_25629,2921.412356954317
Order_No_6680,1836.6396578716615
Order_No_23044,3156.34594884758
Order_No_23450,1483.9850382890234
Order_No_20938,2041.9068632686194
Order_No_11000,1461.1351875724304
Order_No_17821,1400.815857255462
Order_No_9426,1615.4086182612316
Order_No_11080,2559.916705804253
Order_No_19603,1623.2565281727966
Order_No_14324,2892.0414236353413
Order_No_17395,2624.156847301094
Order_No_21009,2675.1833612595
Order_No_10946,2245.7438180300524
Order_No_1026,2591.272547804263
Order_No_19224,3035.596298917873
Order_No_11229,1983.7159397024081
Order_No_14225,1793.8883701920859
Order_No_5959,1724.5813473906312
Order_No_23854,1475.1848363815516
Order_No_11377,2082.3883809040713
Order_No_13987,1130.9968495288429
Order_No_24095,817.2726385729184
Order_No_6407,1410.8689153941614
Order_No_26057,1670.5387297108334
Order_No_12917,582.4173001869294
Order_No_18814,1857.6276572412844
Order_No_9357,2765.718037081317
Order_No_15988,3600.334796346935
Order_No_11,1563.643389940582
Order_No_7323,1190.7989065209206
Order_No_21843,819.8489181017302
Order_No_7683,1066.2700709213768
Order_No_4572,1108.3897819884387
Order_No_13402,1139.3125156673868
Order_No_18356,1157.0920410149065
Order_No_12450,1433.4192492581005
Order_No_9465,613.9542052767592
Order_No_9401,1136.865546936615
Order_No_5882,782.5300482045423
Order_No_1961,1874.3402072475822
Order_No_6156,2050.5755440137673
Order_No_10957,1277.351638619875
Order_No_15755,1094.3664756067446
Order_No_11980,1564.559874916973
Order_No_20524,2150.8928841524466
Order_No_16991,1762.2829933268658
Order_No_16054,1259.8491069265438
Order_No_8321,1183.0193797659394
Order_No_282,2019.0248525816517
Order_No_15014,1412.4710859542047
Order_No_21383,1586.852709052133
Order_No_15218,780.3793091626576
Order_No_20270,868.6990656381186
Order_No_25269,1844.1212494451322
Order_No_25710,1101.447053251206
Order_No_11461,2183.866981584535
Order_No_8200,1801.6589849198936
Order_No_19552,1911.3334516052853
Order_No_13132,1141.1438027045078
Order_No_5216,1201.2138330405432
Order_No_10306,1823.665577075837
Order_No_11188,2061.6622060997347
Order_No_20564,651.55607306817
Order_No_3220,2904.0903970018044
Order_No_24121,2091.3593476614333
Order_No_11935,1930.5376722528015
Order_No_26025,1470.4184435065633
Order_No_1152,1012.9230084834272
Order_No_24736,2701.2157300145063
Order_No_8365,2468.4791611060664
Order_No_25829,2073.9025168807875
Order_No_14502,1806.6963516024207
Order_No_17773,1299.9394283930105
Order_No_392,1157.1170938256928
Order_No_194,1139.6108848249805
Order_No_21570,2521.1001117922715
Order_No_16319,1872.621076897194
Order_No_4652,1501.3296038973494
Order_No_5834,3067.3279269459667
Order_No_17347,2500.208792102152
Order_No_10395,2209.074382886233
Order_No_13779,2972.6565210158947
Order_No_1590,1735.25487034439
Order_No_14006,1505.9018792614954
Order_No_21840,1541.6827156059244
Order_No_3504,1785.5944645297513
Order_No_12973,1981.5792942207136
Order_No_13430,1760.7849702719925
Order_No_813,1356.350519733125
Order_No_13058,2112.423237907913
Order_No_49,1734.751347627238
Order_No_14032,497.37594678261115
Order_No_13646,1542.1423033315025
Order_No_23725,1432.5001408695043
Order_No_280,220.68520797016393
Order_No_14801,2092.390918855536
Order_No_18123,451.79530024586165
Order_No_8057,2125.354518898197
Order_No_3979,347.3922188074739
Order_No_14627,737.3155343864
Order_No_5600,1271.8421905162775
Order_No_24444,2372.7881040532543
Order_No_4083,2140.9209352747807
Order_No_13729,2116.510178743454
Order_No_19275,1299.0510102407425
Order_No_6964,1406.7344984658414
Order_No_27414,1635.42895000329
Order_No_20636,1719.1093335881014
Order_No_12393,1380.9852171101957
Order_No_20240,1868.1850663646476
Order_No_24400,846.8100029419148
Order_No_3516,1629.3805942568579
Order_No_18931,1798.4064844485254
Order_No_13489,2015.4649502795364
Order_No_2767,1942.089864523092
Order_No_26424,1676.3822785191296
Order_No_27547,1654.3165145556939
Order_No_16546,2853.0499814342274
Order_No_3264,3214.269154010086
Order_No_12683,2205.9693331645685
Order_No_15837,1812.3892235263284
Order_No_9695,1871.4141227625225
Order_No_10145,1193.137718434702
Order_No_7737,685.3179134040984
Order_No_8263,1635.8654505956022
Order_No_25356,770.8868320506244
Order_No_21636,2266.479770287269
Order_No_15260,2519.402808825281
Order_No_23115,2232.57410124474
Order_No_7475,1083.8796572140272
Order_No_7916,1800.2890570690795
Order_No_1867,2173.0421619864937
Order_No_22552,1638.3555214575315
Order_No_17565,1489.3065113705813
Order_No_17518,2000.066754325293
Order_No_10593,1526.8044767419924
Order_No_8503,3344.2573644562294
Order_No_6729,1569.4585517433588
Order_No_27500,2014.0484988866665
Order_No_23371,1838.814495245315
Order_No_24490,2658.0557895177044
Order_No_10912,1717.8672922341063
Order_No_3665,2394.17767055257
Order_No_13905,1931.3954785669919
Order_No_5224,2811.2934268345707
Order_No_21813,2026.4414355341287
Order_No_11951,1271.6888668373574
Order_No_26962,1673.1729018453625
Order_No_19985,1756.778830210562
Order_No_7401,2618.038563178823
Order_No_12459,1752.1367055797018
Order_No_5280,1081.2281911352038
Order_No_9671,570.7803460800351
Order_No_24179,1119.2622980640535
Order_No_13325,2390.411451660193
Order_No_9314,1170.840700219831
Order_No_3479,2379.583463603029
Order_No_16887,1018.5029029748202
Order_No_17306,1467.2792420161222
Order_No_19428,1510.8052897103864
Order_No_16909,1423.7759965148086
Order_No_13934,1104.8644498365263
Order_No_14571,2402.2096851157057
Order_No_21947,3389.2427235048767
Order_No_3081,937.5425088555439
Order_No_234,1800.9392502087667
Order_No_8826,2205.699480571182
Order_No_23893,2477.68773697012
Order_No_13692,1550.8667428344288
Order_No_19710,776.3736041962056
Order_No_18413,1310.5143233195213
Order_No_26322,685.57592727872
Order_No_13303,1008.0843672362973
Order_No_6986,1904.8470858105572
Order_No_2478,2247.121841782995
Order_No_16580,3448.034683164071
Order_No_20549,2513.7585988853243
Order_No_1393,2271.753171469143
Order_No_11381,2639.6838225937845
Order_No_6286,1469.4687662356394
Order_No_4490,1602.908118007423
Order_No_1824,437.1930500750405
Order_No_11777,1.0
Order_No_647,722.4675855368059
Order_No_7838,1209.5008911718123
Order_No_16038,1.0
Order_No_26551,1.0
Order_No_8379,2018.8771599173872
Order_No_5204,1.0
Order_No_19195,1.0
Order_No_27112,789.4741391570277
Order_No_9181,963.2069963387858
Order_No_336,754.2841155256757
Order_No_2328,2454.943238376969
Order_No_10038,3075.9189829323604
Order_No_20068,1932.4996441587664
Order_No_2265,1382.111834381067
Order_No_13764,997.739510845815
Order_No_12766,1171.1691641992365
Order_No_8007,2000.797966279526
Order_No_19732,2149.491062353889
Order_No_25518,1640.9312957719085
Order_No_24589,1540.6726643629956
Order_No_21153,2940.4291649346123
Order_No_4343,1249.4266880221546
Order_No_13702,2137.171218323696
Order_No_22466,744.8270829579998
Order_No_23425,834.6352249981372
Order_No_25775,869.6539674554024
Order_No_11943,2593.255099618962
Order_No_18289,2122.2181859186767
Order_No_9925,1236.1507406997262
Order_No_1166,2834.8933457320836
Order_No_20753,788.7164583072827
Order_No_20523,3017.4960725713336
Order_No_6966,943.7239476155028
Order_No_2143,1085.4154982366836
Order_No_7787,2428.8956773627233
Order_No_16543,1616.8145952455036
Order_No_18628,1404.8456630689416
Order_No_14668,1633.644685667221
Order_No_11371,1796.8792692705847
Order_No_2307,1499.1661138595666
Order_No_3431,2813.8287066361877
Order_No_18079,1997.1649937563047
Order_No_23221,1793.3125045521301
Order_No_3700,1430.4676381786703
Order_No_23687,1896.9489130481961
Order_No_26949,1903.1423615591486
Order_No_15268,968.0719363737736
Order_No_17106,2497.3523908414427
Order_No_22101,1677.7127444359742
Order_No_27443,1709.7265247881678
Order_No_10733,1897.1573963541105
Order_No_862,1436.4136152294325
Order_No_25550,2209.133819660696
Order_No_18893,2329.3411520115915
Order_No_17391,1881.7923057356968
Order_No_2359,2460.43911582078
Order_No_24519,755.0818594949816
Order_No_12094,2194.710323425112
Order_No_24948,2262.015368045715
Order_No_7860,3349.276470557299
Order_No_27263,2165.441315004311
Order_No_13852,1772.2883523966302
Order_No_18199,1912.4512880962286
Order_No_23567,2438.7993857532856
Order_No_8745,2228.902096347272
Order_No_10615,2388.095968054433
Order_No_3673,3046.4793399402192
Order_No_22260,1381.9640725056906
Order_No_16245,1887.5852223563504
Order_No_27857,872.8018586529306
Order_No_1880,1294.4545757940305
Order_No_22174,1936.7607092647906
Order_No_8299,1012.1319394049733
Order_No_11446,1845.0815899570969
Order_No_581,1553.5953973477972
Order_No_3002,1361.5828456287365
Order_No_2451,929.381138151026
Order_No_7055,2218.180612866854
Order_No_18267,1157.6543215686486
Order_No_3642,2601.771348056167
Order_No_27846,947.1716921243152
Order_No_21172,682.7374811398278
Order_No_22405,2080.7559010490313
Order_No_27696,1380.5752563043006
Order_No_12590,2070.263703986429
Order_No_7996,3083.966464150793
Order_No_24910,3716.238766980141
Order_No_4087,2202.3807621242977
Order_No_11901,1500.6058757653082
Order_No_19274,986.7048363437443
Order_No_2893,2116.877365121016
Order_No_17881,2198.002798649579
Order_No_23993,1164.5922061058811
Order_No_25286,1444.1829263119669
Order_No_26519,1273.3175312680542
Order_No_17722,650.9122372914517
Order_No_12084,1427.3164619401214
Order_No_12909,1061.6127697157008
Order_No_21732,2114.6277226678594
Order_No_26142,2676.140655143901
Order_No_19087,717.7906780754421
Order_No_15795,2505.601749746611
Order_No_7656,1556.0726343996448
Order_No_21798,2454.1283149904143
Order_No_6030,1117.1635073054151
Order_No_279,1150.6134516479794
Order_No_26752,911.5359933495874
Order_No_27632,2029.0358287900253
Order_No_16584,1439.6130074088958
Order_No_25925,1405.360531965047
Order_No_10839,1361.7133818416478
Order_No_25598,2107.8998779847752
Order_No_25312,1853.697704239297
Order_No_27110,1951.737217580303
Order_No_25115,2025.3854614913291
Order_No_8259,2234.526260257698
Order_No_11605,932.0594447579442
Order_No_4276,956.2516687381084
Order_No_15119,1521.0944727887781
Order_No_7044,887.4489988637159
Order_No_22983,1185.41433558873
Order_No_13276,1854.5807842517188
Order_No_2561,997.4210789566223
Order_No_13382,1217.3629371938678
Order_No_12765,820.8451095667497
Order_No_14323,2552.0743550226707
Order_No_28250,1181.5022170917455
Order_No_82,1587.2944291836611
Order_No_11928,1583.916495581836
Order_No_6028,924.4812778752183
Order_No_28161,454.49653571130517
Order_No_7425,482.34596865831736
Order_No_27171,157.18780521334884
Order_No_2712,1.0
Order_No_12227,190.66182268759616
Order_No_9099,483.5621874349545
Order_No_20658,1218.959722405978
Order_No_12617,1037.1041542045805
Order_No_19269,783.0336050677379
Order_No_22026,574.5858303725054
Order_No_1127,1010.2067897112373
Order_No_10926,1023.0858378393897
Order_No_8431,840.393990798324
Order_No_15506,1248.2462647343436
Order_No_3503,1261.405658808837
Order_No_15700,902.3257071114205
Order_No_26407,2790.4372121580686
Order_No_26050,1752.142757145115
Order_No_7293,1298.7334250228596
Order_No_8207,3600.531643747252
Order_No_26212,934.0692222736197
Order_No_24356,1355.1266016217214
Order_No_23287,2505.622922734105
Order_No_19144,1019.231772625435
Order_No_26538,2286.3486478840728
Order_No_7382,1038.799561128233
Order_No_269,2496.263268342105
Order_No_21416,2724.47815442765
Order_No_27863,1315.1906873771075
Order_No_23516,869.2937620712711
Order_No_19003,1187.6376282160436
Order_No_22211,1449.3553005752856
Order_No_17411,2091.7644516832456
Order_No_9437,1755.2267051968756
Order_No_26679,1648.5221052730722
Order_No_23636,2424.472410015044
Order_No_12529,2078.612867360449
Order_No_14998,1188.7756713826475
Order_No_20605,1482.6255673302605
Order_No_24899,1876.317280541984
Order_No_7244,341.5437913891656
Order_No_24528,1393.9335663365289
Order_No_11937,3052.483145816733
Order_No_9790,1659.7703184327493
Order_No_15895,2552.952405655213
Order_No_22368,2362.9772739850832
Order_No_14596,1591.2868012893593
Order_No_15790,1784.682662112793
Order_No_14016,1829.3425580846758
Order_No_25155,613.0124021082448
Order_No_7165,1519.1394642600005
Order_No_15530,1766.6573771396015
Order_No_25934,1709.2523126622345
Order_No_13316,1550.712864217756
Order_No_6902,1703.6255968456974
Order_No_18459,2320.1996308951057
Order_No_7939,776.9855844821377
Order_No_15381,1584.0825860858606
Order_No_13630,1770.4580201177741
Order_No_12997,914.888285289213
Order_No_846,2282.674810209253
Order_No_6388,1964.1166860421072
Order_No_25376,1434.7504669571736
Order_No_14418,1795.531388729325
Order_No_21313,2086.034964155968
Order_No_19476,1084.2556897025645
Order_No_7265,2232.767094050325
Order_No_9855,1865.5250786643974
Order_No_3675,2168.534240817165
Order_No_1678,1273.5694429876546
Order_No_15996,1727.0821415008106
Order_No_2792,692.0064284207765
Order_No_27035,812.6842063628865
Order_No_10765,436.3283447343802
Order_No_28192,2480.0806727601253
Order_No_11397,1730.4204159232904
Order_No_27364,1010.6378246861714
Order_No_11352,2693.871546792427
Order_No_26899,2692.112725276791
Order_No_6578,1120.5785754643384
Order_No_786,1395.4210868658065
Order_No_18915,1871.916407682564
Order_No_25758,1281.1092551433685
Order_No_16462,1444.267230979176
Order_No_16112,1219.4179437012444
Order_No_11356,273.78962348435925
Order_No_11885,1284.065608395942
Order_No_25445,1036.9542353655943
Order_No_20516,1674.5167954842416
Order_No_5897,2005.6722783505395
Order_No_24629,1788.0919940166061
Order_No_22325,1382.8450727336112
Order_No_15864,1138.211249819302
Order_No_22816,1310.8508628878715
Order_No_9724,1354.7473191797474
Order_No_5432,2259.4014227351668
Order_No_1762,673.5060894888975
Order_No_21479,1986.6799983446926
Order_No_20400,1475.2005221778036
Order_No_19083,1117.480450870362
Order_No_1262,1312.0465597080854
Order_No_21576,2339.516773300429
Order_No_17356,1259.7437116388699
Order_No_7002,1819.089502848257
Order_No_21294,2365.0357142860103
Order_No_20013,1368.0080367038554
Order_No_1910,1342.9915517160498
Order_No_15309,1273.3137813970095
Order_No_5899,2071.133166652464
Order_No_23985,1871.133932134428
Order_No_26841,1128.2108999064658
Order_No_21379,2105.043000632373
Order_No_24432,822.5046026957716
Order_No_10536,1597.4985545296804
Order_No_15105,1410.7896377023862
Order_No_6442,1331.353997053171
Order_No_17128,1140.022273718234
Order_No_16455,1558.1081279738282
Order_No_4198,1765.7937437621674
Order_No_25478,2380.736467371325
Order_No_17320,540.9257647529738
Order_No_7284,1004.9720145368046
Order_No_22364,996.4523090508884
Order_No_11611,1349.6385810677693
Order_No_11165,1563.28265107098
Order_No_12135,1196.1817999209545
Order_No_24645,928.7635727866818
Order_No_844,1763.935419662137
Order_No_4329,838.4539269303294
Order_No_26012,347.90930231062515
Order_No_13790,1229.193112315901
Order_No_5514,1985.1217342730545
Order_No_16888,1358.0146748209172
Order_No_15301,1421.203667903299
Order_No_4443,1987.5084845083475
Order_No_4514,663.7052829037511
Order_No_3980,1460.818334552905
Order_No_3875,566.5547907646777
Order_No_2036,1348.6013583832919
Order_No_8309,1774.1383199747745
Order_No_24248,2400.9561902195946
Order_No_13115,1123.1119171906994
Order_No_17146,1479.445202073557
Order_No_14106,776.1062351442761
Order_No_23189,1207.3856305077004
Order_No_1177,929.2550914267723
Order_No_17739,613.2640176399964
Order_No_14531,1139.5388821263134
Order_No_4885,1573.9178977089266
Order_No_17894,1411.1734978507538
Order_No_1124,1557.0496713255413
Order_No_19828,3472.0788086484117
Order_No_7130,2354.307546221893
Order_No_23312,1440.4063294922034
Order_No_27993,2110.36246472467
Order_No_3819,1968.6363440658695
Order_No_10077,1272.2294607154124
Order_No_19437,1019.879630878664
Order_No_23784,1314.8077134248833
Order_No_24273,3202.8608802140006
Order_No_5195,1393.3090703133294
Order_No_17654,968.2728374995586
Order_No_8346,839.9458831437752
Order_No_5896,1930.721659154553
Order_No_5969,2093.568277581633
Order_No_21499,1204.0848360788075
Order_No_13512,1890.1993204978064
Order_No_3640,2040.1888289905041
Order_No_3571,1519.7375930743094
Order_No_13768,2286.197225939657
Order_No_16851,900.6530611760828
Order_No_5904,2356.557724139217
Order_No_2820,1137.1191954317474
Order_No_2884,1957.8488740306348
Order_No_23916,2367.472879752808
Order_No_8404,2013.8512693783703
Order_No_16094,1126.7008462332742
Order_No_2183,2741.021437171148
Order_No_23494,1150.8145069306338
Order_No_9213,1923.755626137136
Order_No_3061,556.6949654178025
Order_No_17672,1363.9916199790896
Order_No_13869,819.5527553767697
Order_No_21384,1722.038166893626
Order_No_12999,808.5591483267143
Order_No_1457,2145.2105304673114
Order_No_6898,2143.678569273072
Order_No_27689,2012.5681681870285
Order_No_10053,491.7391856441918
Order_No_9287,2006.963956821224
Order_No_18920,957.9349329147752
Order_No_23346,1526.7538114683502
Order_No_13010,1667.9767633045358
Order_No_5287,1413.0551589131155
Order_No_19578,1543.6864416207245
Order_No_9827,1964.602690626265
Order_No_28007,812.8167161465482
Order_No_9789,1535.6732027235942
Order_No_7490,632.023911384249
Order_No_9451,1088.3112622737917
Order_No_14336,614.4365579670794
Order_No_13458,2035.0750349244136
Order_No_22107,1612.136485793986
Order_No_16847,1830.3302781434033
Order_No_13737,1916.8133784408276
Order_No_16089,1090.3284862667788
Order_No_20806,2353.478260980686
Order_No_1374,2696.11981735834
Order_No_20643,587.9328000255191
Order_No_7463,1993.8086337913992
Order_No_2263,2219.17409611115
Order_No_19238,1970.8202446346115
Order_No_7636,1117.665969246038
Order_No_15375,3340.155841086622
Order_No_27734,788.5115196468488
Order_No_15992,632.7520443443938
Order_No_15486,1005.5164690692708
Order_No_11014,1798.558780416206
Order_No_9527,1197.325240093458
Order_No_2909,1389.4730516078125
Order_No_7131,2215.1626415193114
Order_No_5498,966.9444510965786
Order_No_11685,1128.0361023731618
Order_No_18519,1177.026912313866
Order_No_16683,3064.0763555229423
Order_No_12760,2838.658544384445
Order_No_7944,1486.1290039141022
Order_No_24923,1517.364438914272
Order_No_10546,441.3603127275072
Order_No_8434,1798.5784276318827
Order_No_1319,1187.1657901340895
Order_No_27197,1204.1013319833235
Order_No_15120,1332.250241291922
Order_No_3895,1818.2192368206836
Order_No_1063,799.5044614807648
Order_No_3729,1512.7273997280372
Order_No_27780,865.675280367097
Order_No_20941,531.5464136756144
Order_No_14881,1402.4298145675657
Order_No_21959,1053.722080966787
Order_No_11430,1566.1525948606522
Order_No_16344,1807.560297477505
Order_No_7460,302.19877582867963
Order_No_2109,1207.9907973743775
Order_No_27945,2246.953129731717
Order_No_13914,1294.0907449293684
Order_No_6869,1860.0796689530634
Order_No_16042,2255.0580142147464
Order_No_14798,2772.673330358908
Order_No_14972,2036.0014294010853
Order_No_1933,1512.190687441975
Order_No_10317,1235.1345668928407
Order_No_935,904.670791269411
Order_No_10714,1678.8553437188766
Order_No_7031,1347.335933897857
Order_No_10121,772.1352755212429
Order_No_17659,2270.3125700448963
Order_No_12262,1236.6204902754253
Order_No_2064,1285.8969878279406
Order_No_12896,641.5331622737813
Order_No_11903,1256.1762523356392
Order_No_25647,1540.9565518976597
Order_No_8282,801.2487362919728
Order_No_25530,1347.7687060908065
Order_No_8815,810.7991756039702
Order_No_9730,1695.0252950407446
Order_No_743,2173.3555315678823
Order_No_11497,2820.3875719659045
Order_No_23838,1365.7475481583388
Order_No_7784,955.9178388986766
Order_No_22765,1806.8040049201227
Order_No_12714,1357.4740535840974
Order_No_24066,3234.711751690849
Order_No_20917,806.9426740957077
Order_No_12785,1467.4041197539573
Order_No_27096,1920.335367591644
Order_No_20923,2372.355717998791
Order_No_11176,3243.8522168074046
